gene_symbol	B.fo.Sp#1.1	B.fo.Sp#1.10	B.fo.Sp#1.11	B.fo.Sp#1.12	B.fo.Sp#1.13	B.fo.Sp#1.14	B.fo.Sp#1.15	B.fo.Sp#1.16	B.fo.Sp#1.2	B.fo.Sp#1.3	B.fo.Sp#1.4	B.fo.Sp#1.5	B.fo.Sp#1.6	B.fo.Sp#1.8	B.fo.Sp#1.9	MF.PC#1.1	MF.PC#1.10	MF.PC#1.11	MF.PC#1.12	MF.PC#1.13	MF.PC#1.14	MF.PC#1.15	MF.PC#1.16	MF.PC#1.2	MF.PC#1.3	MF.PC#1.4	MF.PC#1.5	MF.PC#1.6	MF.PC#1.7	MF.PC#1.8	MF.PC#1.9	MF.PC#2.1	MF.PC#2.2	MF.PC#2.3	MF.PC#2.4	MF.PC#2.5	MF.PC#2.6	MF.PC#2.7	MF.PC#2.8	NK.Sp#1.1	NK.Sp#1.10	NK.Sp#1.11	NK.Sp#1.12	NK.Sp#1.13	NK.Sp#1.14	NK.Sp#1.15	NK.Sp#1.16	NK.Sp#1.17	NK.Sp#1.18	NK.Sp#1.2	NK.Sp#1.3	NK.Sp#1.4	NK.Sp#1.5	NK.Sp#1.6	NK.Sp#1.7	NK.Sp#1.8	NK.Sp#1.9	T.4.Nve.#2.1	T.4.Nve.#2.2	T.4.Nve.Sp#1.1	T.4.Nve.Sp#1.10	T.4.Nve.Sp#1.11	T.4.Nve.Sp#1.12	T.4.Nve.Sp#1.13	T.4.Nve.Sp#1.14	T.4.Nve.Sp#1.15	T.4.Nve.Sp#1.16	T.4.Nve.Sp#1.2	T.4.Nve.Sp#1.3	T.4.Nve.Sp#1.4	T.4.Nve.Sp#1.5	T.4.Nve.Sp#1.6	T.4.Nve.Sp#1.7	T.4.Nve.Sp#1.8	T.4.Nve.Sp#1.9	Tgd.Sp#1.1	Tgd.Sp#1.2	Tgd.Sp#1.3	Tgd.Sp#1.4	Tgd.Sp#1.5	Tgd.Sp#1.6	Tgd.Sp#1.7	Tgd.Sp#1.8
Mfsd1	361.8587339	287.7396858	213.2461859	292.0988416	312.0729049	277.5743508	229.2854246	242.6289319	257.5545626	301.1959357	255.9643724	250.2245617	281.5971763	323.9108414	244.4574578	944.3142092	849.5494886	931.7675775	748.5039262	882.3556132	868.0063881	909.2447071	890.1824254	981.4722272	849.712555	898.3528208	926.1776034	1054.569157	922.9064864	824.3872633	988.5119397	1126.835224	1069.733282	898.8142703	936.3708299	924.1587873	807.4808939	931.7320196	1000.926461	223.3524286	193.4158338	273.4678403	253.5824084	304.1007438	230.6336279	225.3519109	244.4575941	223.4221186	1043.790912	245.8720072	301.5055868	225.0812631	242.249552	277.115048	262.9614125	239.3850174	210.4934318	177.8385726	163.5322701	199.1290354	206.2345714	168.0608204	217.2320768	222.7869923	163.1396053	211.8087663	297.9533194	205.3884105	210.5916243	183.3977723	191.6620542	244.7954346	184.4578068	168.9142828	152.7158831	172.9864678	221.6028487	195.2220965	114.5173799	212.391524	186.1805953	258.7331522	404.6992132
Mfsd10	110.9569549	80.71601224	98.55414757	109.0594185	107.798872	110.5659928	98.23268085	87.22443214	95.7278385	93.20303739	126.1643283	105.2572868	101.3762257	116.1465016	99.96644627	246.1935851	204.9966603	220.7645669	199.1017472	219.1996907	262.3769258	211.6964073	222.4272641	249.7010379	211.2315503	229.8611529	239.7264507	253.3576395	221.2871289	161.1725983	222.8853988	195.3125648	214.7466565	223.9197163	230.7079641	215.6880901	161.8208462	226.93857	227.0773765	125.421034	119.8141487	114.964914	96.45265434	100.353688	81.86765634	105.3039586	101.1134032	100.8948463	151.776671	106.1509207	81.49256789	107.8695255	121.3031099	84.67122666	100.3107445	91.12116511	107.3337873	110.9266803	59.85942293	89.78423757	62.21031077	42.76520509	82.9060897	80.40521948	91.60742649	90.53268065	81.50396895	77.27892832	73.04712087	99.38425295	104.9974841	59.62256632	71.04752624	84.43566846	86.70210192	95.90716666	125.4780965	98.43154678	81.98055124	99.84786757	107.9284277	106.2809163	152.8969262
Mfsd12	41.98395593	25.98561578	40.54897874	30.77147243	39.99006438	46.74114263	46.09341721	44.11221607	26.65545626	39.5966203	26.49643724	37.73828201	37.5004457	33.54140263	24.75194711	100.6098939	116.8854268	137.2341433	130.4264749	113.6651997	118.938369	120.6673769	83.49251017	114.8123394	139.4240661	120.4058189	128.0204889	119.9823091	133.9486196	128.6375393	151.3619003	198.8455206	146.4664745	101.2116156	151.6884245	161.3004406	126.1709049	146.0053509	112.0129053	9.829879835	23.08050552	20.6491231	8.342511872	19.71881078	25.41287739	14.77599453	9.342783598	16.60856973	124.539595	21.16593	1	13.41065457	11.93664636	14.69165527	21.33133351	5.360701538	13.69657162	28.87995514	26.41656899	20.62598936	56.20929991	26.42229875	32.67035468	35.22638771	31.52039629	32.74340496	29.8599134	23.4925045	30.00598373	39.69043655	20.37208038	25.19344007	6.559327479	24.98775468	23.00459374	38.75312707	15.52244459	20.87090757	20.52209717	30.77345409	28.70418355	18.77470015	176.3441027
Mfsd14a	262.8974745	223.4909595	168.42401	219.3241312	195.9503219	223.3232281	260.2871489	301.7829028	241.7665895	230.4354651	279.1429517	265.1184598	267.9095092	210.0159323	233.5711487	429.2374072	363.9799731	354.0154808	397.2034944	395.3281991	437.6907176	408.0736412	383.0705734	402.293878	456.0691172	354.694509	393.7725755	397.2878522	397.9050031	411.4422832	396.8175429	517.9891876	395.8375737	389.5756523	394.2600346	436.1011959	380.4738194	403.9799868	442.6206816	202.4818035	255.4515398	173.4756361	177.9545361	178.8287024	202.4062384	170.9039325	177.7153253	222.6416901	509.7496707	213.7025474	245.1607893	196.8125499	203.6496237	211.6993617	213.6970275	184.1494646	254.1378967	221.6499307	251.1525474	197.2598936	257.8432648	261.5785622	244.5341067	240.584714	236.5793089	206.9251655	195.4246797	236.6823298	198.4278247	206.6120343	207.9753851	220.6019945	268.9595845	216.8897921	224.5203469	221.2265746	206.3888592	195.2220965	296.0005795	202.2685496	237.700656	205.4090517	366.9798423
Mfsd14b	280.8904307	315.1048841	243.5670696	239.1717795	249.3497579	281.8293408	269.4467493	255.6628577	336.494428	258.310802	237.4215089	287.9557703	311.2537884	258.8280362	272.1680628	914.5163776	871.577297	918.84025	809.2551287	887.3471094	861.6313412	891.8571395	953.5714069	925.8306391	778.7702212	876.6426719	995.5434023	959.5752162	888.9415106	834.3980507	949.4991223	858.919415	953.9538434	1062.425071	914.3188653	905.5524861	874.0274509	953.6514331	899.6373136	289.9778855	247.0399186	314.0760281	282.9524559	242.1846774	295.4803335	311.2878768	257.3509869	227.3242611	1002.935298	273.240055	277.3578164	231.2865904	310.4427587	288.5247607	259.8335151	390.556004	310.4789333	231.2087724	245.1328337	238.3810141	184.6309323	180.7719697	173.548829	165.286661	163.1396053	231.3431693	212.8925221	222.0133051	204.0418861	212.1392395	226.3278823	214.088376	207.8069822	210.632117	246.5249406	268.4179834	299.0558865	259.3217984	125.3629894	224.8963747	275.1256057	234.8056712	314.9882769
Mfsd5	37.98552121	53.35081401	57.68686953	71.56941614	56.94226628	91.41853776	46.79800185	72.185287	48.36391925	67.47195719	45.03930069	70.50485785	71.71961354	72.3407673	56.42120991	457.3325055	633.1023278	752.7738126	706.2422201	771.1165552	750.0680192	712.8674731	556.7390159	552.3575551	546.9099105	635.1172655	679.3434619	547.9348081	531.8240506	521.5609446	562.6220167	685.2157586	876.7675508	585.9086134	820.598016	906.9837401	839.9619515	828.879387	1038.200867	66.02002424	110.351075	144.6569222	141.2419768	159.3899374	128.4047039	121.7039521	101.871838	70.45813529	590.4881461	113.3530386	78.80948229	99.59575576	131.5964241	166.0605108	111.2583856	72.22479178	88.2889299	75.08102366	39.12485349	43.9902624	71.81192814	61.83192915	81.8140085	63.97655338	95.42247603	94.60234795	57.96035539	70.43338347	67.4330595	86.11896042	110.0954	81.02445562	39.91529235	32.28837567	55.43241608	73.36016022	87.44312254	115.0974693	68.24277916	123.0711618	104.0401213	109.6991279	75.4192994
Mfsd6	11.99569549	11.70812105	22.09278866	18.64235403	5.238050476	21.21120256	29.8879704	13.03131611	20.73496635	13.8655401	3.317857931	9.936338867	5.562555712	17.27070131	6.937986776	258.1127177	300.7697403	279.4347454	230.7980268	296.2113462	294.2521607	210.6736092	239.7941084	242.9566029	210.3663999	251.5713018	247.8341415	237.0455487	213.5237058	196.2103542	278.1535567	172.3483526	232.5588778	250.5064715	289.5132029	282.9570249	249.7573681	245.485766	325.1252709	62.0064425	49.36682161	69.99025444	90.57864484	110.4330476	64.32090072	77.75196952	76.84348725	34.55842492	304.4988475	62.45807239	100.2741671	85.80613957	69.19320669	102.926767	58.0841287	54.78198563	74.00528683	47.20106852	45.1445672	75.76567374	33.40545864	62.73986839	70.89319654	73.55994194	48.68811921	67.74254376	76.18766912	78.2568633	52.46222919	85.01351937	63.19457385	41.01222781	59.92887128	74.0062099	67.01378121	24.59570442	34.19415906	68.30468692	22.69121908	43.87377389	50.0898691	33.13118874	44.83602568
Mfsd7a	1	3.379582455	1	1	1	4.191242509	1	2.002609676	1	1	1	1.992926541	1	4.754777226	1	294.7214821	210.7430451	257.5577297	304.7560124	227.0434704	256.0018789	243.4031482	239.7941084	315.4592784	277.8481321	302.2283159	264.9503776	271.5887998	283.3945132	271.2912597	269.2131194	148.7953145	231.074526	293.4543067	241.7339464	255.7632002	187.1719156	258.9746359	172.7863936	2.605432697	1	1.43664718	3.937004749	3.159862783	1.762902418	2.311999479	1	4.121713946	206.2508232	1	1	1	1	1	1	1	1	2.593140294	1	1	1	1	1	1	1	1	1	1	1	1	4.058749533	1	1	4.128837567	2.158136512	1	1	1	1	1.595469082	1	1	32.60271618
Mga	391.8469944	384.1127753	283.1160484	314.1517841	298.5111434	321.1879984	382.884877	367.9551414	295.0509987	341.9368127	249.0107986	384.2696447	324.9414556	312.6465098	319.671957	192.5574883	186.7997751	158.1167492	133.0678315	162.8670908	134.8759864	151.3513197	192.9036289	167.08171	218.1527536	190.0592133	178.4683426	173.7162552	144.6233263	163.6752952	171.681076	125.8311023	144.9821228	197.3329612	182.9287076	115.5003147	176.8730437	132.516481	163.0626355	286.7670201	243.8855607	237.6627716	226.4151145	254.4238998	198.5917263	206.9839182	308.1661234	283.5151121	187.7685215	229.5472067	239.7946181	272.655439	184.9929916	302.9770635	250.4498227	256.8278235	219.2223248	238.3779038	257.8411182	282.3058475	280.6471061	266.1182584	284.941111	313.1446559	300.4813886	308.6668481	270.6123489	283.6232088	261.1181766	274.043938	238.5628804	255.9616377	253.3934676	287.8101103	317.1712679	277.8562652	270.0109973	272.7827358	208.5126626	229.6601274	304.7739425	268.3041446	317.0271618
Mgat1	431.8313416	542.3550085	436.0387662	412.2873784	516.3469379	499.8975789	447.0020796	507.3178864	563.4465411	457.7266736	457.6180124	444.8381637	397.942347	531.6751813	489.8942446	309.1947145	282.5728551	364.9539886	347.0177185	321.1688271	316.5648251	324.2041976	284.9479034	282.5801581	315.0495999	312.1788008	302.7862679	285.981821	311.5369217	251.2696849	370.808998	396.1022151	357.2444274	285.2737667	386.9093797	325.894643	355.914971	304.4995716	374.5543747	255.4610825	276.4805927	248.1423039	297.6374796	332.8989142	248.9432859	309.3198775	227.013592	165.6704106	354.109236	305.4095148	255.8931316	261.623746	297.5761159	279.3969905	271.5631306	248.1064205	287.4663972	164.2968801	141.4599865	167.3536241	123.4206215	148.0861571	118.9447692	143.3817729	109.7289118	132.8572206	92.13656863	100.7493678	104.8601353	110.4386634	138.643729	123.8282342	122.193339	107.3804773	121.4461973	214.9343867	235.4337483	213.8110101	163.6841431	189.1682298	170.6273695	171.2269361	444.457469
Mgat2	76.97025977	190.1768052	135.4665277	185.1420702	136.6176152	153.1158929	127.8252359	136.3523063	162.8267241	228.2912084	107.6214648	171.783365	172.0958392	98.62420788	74.23517024	52.08199689	195.4193523	345.0657925	399.8448511	396.04127	332.5024425	228.0611768	96.51764335	88.67765402	156.7270743	120.4058189	110.0033983	112.3060311	94.16107652	81.08629917	94.46820828	467.3501556	427.0089611	97.12134557	386.9093797	474.7450521	448.6048183	469.7382273	435.327863	70.03360598	194.4672865	284.3840198	241.8343894	229.9454549	242.8400666	281.7678885	93.52905445	85.28627653	466.9485511	293.8861262	210.2806765	228.5286671	278.9194839	258.8595076	248.1038996	136.1817477	110.5079302	196.159686	127.4139879	58.00882623	181.0303258	186.2196052	181.1933973	184.4534381	178.3998035	190.6464963	87.57974019	131.0653521	216.2056857	218.7718857	210.0145514	181.5202836	206.6951167	64.6196972	65.85564469	79.12799907	227.8267535	229.8359355	223.6965159	211.7960549	184.7224804	219.081898	258.9189418
Mgat5	61.97612956	89.04455083	73.50646103	57.23500348	86.60861961	61.63360768	105.9831119	62.15919024	81.91336205	101.7800641	84.44288551	74.47656402	80.84472496	66.08280525	78.19382809	60.59566303	69.95661758	48.73167064	40.62034944	50.20189103	74.31304017	63.39068371	73.07240362	74.34572981	86.64989087	68.84421528	64.9606717	72.96510632	83.48636983	56.05933068	66.02136228	61.06024731	49.98360877	72.57972542	57.9675751	58.25015735	65.16989431	65.07213179	53.67035652	253.8556498	300.6640035	193.5614064	266.7989298	296.9012012	290.902919	243.0639039	195.1593274	217.1786907	80.76572274	184.894076	180.7667349	326.4349421	207.5096165	297.6525309	289.548541	220.4886441	246.9960752	78.26730425	95.3088481	106.6065142	74.21233249	98.14949879	75.26152133	77.66710847	99.23752557	110.0670837	102.7691683	94.88175793	86.14659739	97.17337086	119.2716486	97.77376028	96.62043264	79.22093918	72.80446377	147.8177164	140.000541	195.8630936	171.6375901	152.2491468	175.4877525	163.7068706	92.74982118
Mgrn1	619.7577737	664.9035049	737.9293039	611.8665084	647.7265026	605.2085818	709.1075671	654.7015088	699.6178089	599.2476147	812.2502758	588.8125121	623.7888547	814.5350657	638.343914	298.9783152	330.4593951	302.3061709	212.3085304	269.8277235	364.3776774	305.7938319	282.3428768	292.6968105	252.7587701	272.3768611	303.6871224	324.3632111	282.4240853	378.9072242	254.5833129	249.4845526	293.4173008	250.5064715	267.4612384	251.4694384	273.5239956	216.8219176	284.609612	245.8284863	291.2009297	364.2904538	309.3854986	350.1778165	270.3045537	320.4718731	335.4697788	210.1548344	254.888459	331.8172803	247.8438748	326.4349421	267.3395054	264.9446877	346.6326697	345.4954215	317.6207548	210.4979486	169.5519838	143.0547801	172.6289106	208.9180862	161.5359358	159.810439	178.3998035	145.880156	183.2731373	128.1315472	218.0770395	132.5474843	145.7808112	128.4808188	188.9052688	175.1719579	196.7250706	152.0125083	163.5130704	190.0941204	107.2869735	163.5630593	197.8455147	168.4923668	347.6104356
Mgst1	3.998826044	8.138747365	4.954897874	2.102647127	1.847610095	6.318737515	10.15960037	7.015658056	8.893986542	1	10.27143172	6.957559245	10.12511142	7.257962044	5.948322314	807.2441842	810.2825258	750.784993	764.352066	716.2100971	810.6309654	726.1638483	759.9310935	806.1169191	850.5777054	802.4663299	809.9673689	856.9049979	716.2053479	841.9061413	856.030914	527.9992288	809.9717206	868.1372451	743.41614	749.5458074	700.53107	837.3099307	746.4881231	1	1	1	1	1	1	1	1	1	808.3847546	1.480141191	3.683085596	1.68948081	1	1	1	1	1	1	1.668857079	1	2.200202172	1.907939241	1	1	1	1.81393346	1	1	2.871353789	1	13.23499813	1	1	1	1	1	2.383089961	1	1	1	1	1	1
Mgst2	37.98552121	66.43851751	48.45877449	42.90059083	47.61855523	48.86863764	25.66046253	32.08089996	46.39042262	26.7310802	70.53573792	58.58973936	46.62555712	58.5732508	43.5555719	7.810932918	3.873192399	1.994409805	3.64135663	1.713070884	1	9.182384748	5.341711061	2.686108731	7.921203303	3.713768611	1.900854531	1.959534751	2.940855761	13.51348424	2.625534057	3.94412977	1	5.090270024	2.837663713	1	1.792220917	2.686108731	1.810313177	47.55754822	52.52117955	33.31189132	51.66333192	54.99656956	65.84670556	37.07998567	40.43861337	191.4245507	1.972752716	79.74315525	33.19702715	85.80613957	48.60657826	64.13374375	37.75279519	60.59625435	43.0573935	314.0520677	266.5362603	228.100734	227.8382105	193.4831191	203.0350213	191.2987157	198.4288135	220.7620343	241.7524355	222.0133051	183.4569944	205.5065932	189.6228879	180.5897667	212.2544442	221.0615756	269.6876709	129.4655018	118.5626467	189.4531234	121.0247456	179.0452554	180.8341739	152.7685936	21.38884915
Mical1	362.8583426	342.4700823	337.1663193	451.982675	405.3100154	383.9491011	345.5418908	431.119551	411.4873002	376.2449196	369.539411	391.2201305	340.9104006	454.076452	474.0596132	64.85249611	34.52057799	50.72049025	53.82713259	60.8979543	74.31304017	44.98031802	46.15379504	34.72217462	32.14541486	48.03865593	42.43930843	39.38139004	57.28481706	81.08629917	62.77029417	13.36534503	54.43666411	45.99297026	52.45458396	31.05633261	27.14329027	46.52493574	48.80847746	778.0294255	855.8309994	906.6062513	893.8494437	824.6276744	820.3571972	874.1356532	946.0098511	408.3836699	30.18258149	802.355647	811.29185	724.95485	843.7651016	837.7122666	733.7099807	822.2654563	827.0706912	148.3654772	166.8765555	192.587039	166.6278997	213.4577824	163.7200982	174.8700496	158.3707934	215.0645001	168.0837091	128.1315472	155.3866876	163.4998335	190.6424711	143.3690896	173.3391519	166.8283911	148.0833371	437.7827062	361.2949348	468.9278234	352.3977491	420.8057026	451.5575114	432.3782998	318.0466043
Mical3	31.98786912	60.48956137	40.54897874	48.41382647	71.3516379	43.54990012	43.27507863	45.11482575	26.65545626	56.75067377	58.94644827	68.51900477	69.43833568	53.56688117	66.31785454	34.20329798	29.73192399	37.79316279	37.97899281	36.65354422	42.43780532	22.47875996	37.47037292	26.29163097	19.16815867	37.18358148	21.71965421	38.42185529	26.23112489	33.53505904	30.25961303	22.19773434	41.07749809	37.81243022	45.10392911	32.48758654	45.36437137	26.29163097	31.79190074	1.802716349	2.051452644	1	3.202753562	1	4.051609673	7.559997395	1.758434873	12.7064273	21.42780704	2.920564762	1	1	2.929996416	1	6.47382056	1	2.587071453	111.7232504	78.58742113	116.8867943	116.2194085	88.16216714	82.9060897	103.6791631	88.74613934	102.7416826	122.5154248	84.12447317	82.40388981	100.489694	115.1933159	98.70427721	84.38991219	106.3375314	108.7066957	8.340885819	8.606994784	13.81994037	8.230406361	14.69578888	16.06718755	22.87655403	436.3019294
Micall1	69.97299901	89.04455083	85.37115465	102.4435357	95.93233066	123.3309629	98.23268085	120.3105515	107.5688183	106.0685775	186.4286345	97.31387445	67.15705783	127.4108333	108.8734264	9.513666148	15.365962	20.8881961	19.48949641	20.25291388	20.12514092	24.52435615	14.02513318	10.27359802	22.62876032	8.236716297	11.81025437	17.31209077	10.7042788	33.53505904	7.502136228	9.243563356	15.84351781	11.22567506	24.88962827	23.90006294	23.18218569	16.17497858	16.39595037	116.5911542	91.42492737	90.07602472	100.8581615	96.75391669	122.3014845	84.96796665	93.52905445	77.48199167	9.754774447	89.34597906	129.7881086	118.2117376	112.29646	88.47446423	97.96482135	115.8318072	123.2045019	151.5517578	130.0894162	166.4190532	97.01617375	166.2449419	174.6409102	158.4413835	153.6019815	199.5997644	149.8563954	138.888832	173.1645486	161.2889514	167.192058	157.3268435	139.983187	163.6995535	160.8228387	61.30013351	76.37840286	68.94568394	88.48791697	74.83816614	71.96159296	80.98615068	88.67205135
Micu1	114.9553897	178.2788929	168.42401	180.7314817	145.0937162	144.6059129	127.8252359	159.4123288	178.6146972	178.9733047	207.2893558	154.9036138	126.4702821	174.9713448	152.4186628	241.936752	254.7986619	271.479467	246.6461666	265.5492981	271.9394963	240.3347539	270.1860858	252.2302009	287.3647867	254.2850704	236.1230326	242.8027572	246.5182537	256.2750786	275.7152556	188.2466534	259.2772099	223.9197163	256.4352561	265.7819777	241.8351589	252.2302009	246.5248927	101.3395436	73.55023242	82.21637548	82.50188178	82.35483148	78.05314425	96.77596196	84.42783598	82.16456259	165.3952091	101.3495088	51.97862633	99.59575576	90.42316727	79.34669405	72.15966728	118.7389415	106.5402516	106.1472594	113.3679892	126.2325035	117.4196107	102.689195	87.27441448	151.5961059	110.6826742	127.1596864	114.1612394	108.5728476	71.17576708	122.5985149	152.9178935	114.5230649	109.9628186	115.7240441	115.6555147	79.65234806	59.78132333	75.99665114	127.5321113	55.18768644	59.32459695	71.41515829	356.7854177
Micu2	186.9272147	206.8338824	190.835098	168.6023633	242.5688771	203.1120256	173.6232377	154.3992804	239.7930929	157.5307379	235.103651	196.6065285	169.8145613	222.5318563	192.0052413	120.1913261	367.8108963	348.049022	278.3424461	344.7001663	370.7527244	342.6145632	160.7749671	199.9608303	268.3314776	283.2319356	302.7862679	287.9008905	161.1206003	101.107874	274.9024886	270.093461	389.9001666	324.1313319	364.8574152	300.1320722	309.1739369	299.4412454	390.7606383	310.0457942	377.4200465	372.150103	346.098058	343.6982282	343.5431858	378.1998502	389.3186547	214.0569768	296.7168258	363.5065989	333.7026139	334.019231	360.6226655	349.3765619	300.4961821	358.5775261	348.5686482	259.8852977	225.0671214	180.437617	178.6299214	242.5118381	176.8250726	206.3583262	214.642774	209.3669659	225.8035359	220.0574352	202.1705323	171.2379208	129.4674804	152.6742589	181.1222103	175.1719579	204.8320262	287.8188959	272.0856323	238.8098938	233.8190848	212.9869931	237.2146176	225.2346788	208.9662613
Mid1ip1	93.96360736	74.7670561	77.4613589	72.67206326	73.04685809	73.33483021	66.52637188	65.16701927	79.93986542	93.20303739	75.17145379	104.2643602	37.5004457	89.86306102	85.12147933	429.2374072	502.8509391	474.3390672	521.347256	450.9477281	549.2540396	500.1254696	484.6666122	453.7201943	426.6540031	496.7150663	447.8238474	457.7385415	527.9423391	551.5933068	499.2261885	416.7111235	524.9761787	500.0129429	471.4419105	456.1387509	485.0469805	469.7382273	470.9816428	90.90423105	117.7112435	133.7407427	112.6061805	114.7527732	95.59989987	126.2959502	98.07966368	47.82570919	507.8041652	117.6743093	140.520451	67.19015772	105.8631386	96.08093938	83.1073084	94.02829947	73.2117511	16.93140294	20.39685528	14.0839929	28.60464995	21.88260254	13.01289316	29.75016567	16.26019815	22.16226997	16.1894281	17.62489463	17.8421841	7.632646266	30.56791216	23.33240622	8.783058471	19.7730254	9.106955587	58.15403959	63.93059321	54.84374954	45.1054788	76.62457338	59.81063526	46.12039269	72.36097203
Midn	76.97025977	72.38747365	107.7822426	118.9832426	136.6176152	108.4384978	98.23268085	99.25574826	77.96636878	112.5013475	130.8000441	110.2219195	103.6575035	68.58599007	71.26617685	55.48746334	70.91434838	80.5527844	109.2956218	121.5089795	96.62570458	74.64146273	56.57390159	47.36799011	52.04387436	79.69928973	67.6632353	59.53161981	82.51594195	51.05393698	77.40010068	112.2881053	87.0924033	115.5275607	125.9611325	95.46275963	157.8597416	130.8303723	208.4401734	106.1558417	119.8141487	171.7290474	226.4151145	261.6234424	194.0143118	178.7759294	134.4845376	100.1144178	70.06544286	147.9232043	250.5269604	174.0596832	244.1795484	220.0664843	148.0111808	118.7389415	78.76650118	161.9071697	85.27599192	85.11138296	106.6177911	168.9687596	154.9834486	148.8579949	128.8041595	164.6006256	89.09868301	121.2860023	127.3163807	129.2311612	135.5849795	141.5080558	98.84416364	87.56450602	90.17651146	99.57760957	142.766721	175.992186	196.2209717	277.893123	231.382158	193.1034901	71.34152957
Mier1	421.8352548	432.8942156	425.4923718	415.5953198	404.4624053	410.5427887	425.1599556	458.1900123	437.1427564	376.2449196	490.0680234	441.8593841	459.5368491	472.8503381	520.5738429	419.8723745	381.2191275	428.5962162	331.1695787	404.5981206	418.5655766	421.3700164	369.177098	385.4327907	437.0358081	399.9239859	414.4922298	412.6404082	405.6684261	396.4261021	427.70269	348.4073129	305.2921151	317.9959269	331.7794683	341.6384362	335.3172271	341.5939637	283.7992989	395.9364435	360.5968042	324.1189132	395.2928875	378.2560327	409.9156962	341.4638648	387.801785	447.4050942	381.3463121	389.4342232	360.5334699	352.6352129	393.4326046	328.839079	362.272157	330.9597497	389.0389702	356.2702855	485.9213821	471.0891737	454.676421	391.4138737	462.9503459	419.9309855	500.7714893	438.8962017	501.491656	478.2322695	436.0897559	452.0199461	476.1257608	399.2612442	406.830906	414.0065589	422.5616905	444.0748941	351.613305	370.2142825	319.1378799	375.5500524	377.1936503	359.2285723	322.1243741
Mif4gd	585.7710785	637.5383067	516.455023	557.8367992	590.9366262	606.2723293	616.8069787	517.3439832	565.4200377	594.9591013	557.2859034	554.0600832	605.5386319	554.2038447	672.9821702	90.39349455	96.77307997	79.5583746	106.6542652	90.13386056	122.1258925	72.59586655	101.7276966	97.95125204	96.16654541	96.88649093	105.4991256	80.64138433	116.4809178	106.1132677	96.09374234	87.55741524	58.88971946	74.62486043	68.99355738	63.97517309	84.97541724	97.10819768	77.97975184	54.78199536	61.98425334	57.7641334	64.1456021	52.11675252	58.21768137	70.53597238	70.0175734	89.96884745	65.20167928	40.85171882	41.24628394	49.26365667	51.82323895	65.65503878	57.30215433	40.24631384	51.78628649	98.97812807	90.62684855	136.5127837	134.2224411	97.24155955	115.6685256	131.0602733	116.4052485	99.48594872	146.8185098	82.16860321	128.2520576	100.489694	115.1933159	94.05169258	106.6272221	104.2516397	128.3950164	102.1993545	79.14458278	101.6365319	99.33352651	89.1294241	101.6099297	85.77164688	154.9358111
Miip	211.9174317	235.3888718	226.4291788	176.3208932	206.121643	288.2118258	234.2175171	252.6550287	233.872603	172.5405347	200.335782	181.7126304	185.7835063	226.2866336	174.191281	109.1235601	129.3359272	138.2285531	167.4054677	100.1168529	163.5636978	137.0321464	132.1196741	108.0679044	125.5816595	114.9782817	117.2102345	142.0516084	120.3626293	171.1833857	101.7831115	73.42559234	150.9195299	148.2497209	100.2338405	114.0690608	107.1576029	132.516481	115.254158	243.4203373	237.5768449	250.3255398	226.4151145	307.7005151	208.5094578	307.3518783	264.9353356	275.7108272	108.0027988	228.5869243	309.5548436	220.2548974	260.2628519	255.05627	275.4730024	288.8063015	339.0462194	213.6842292	267.2051173	262.6798581	269.8452865	211.6419039	243.4420255	247.4299915	275.6835666	223.2038347	237.9550784	193.6531907	242.4046388	261.8840865	247.739129	227.115613	241.1629471	251.3070054	233.785439	267.3692854	265.1701825	282.397691	352.3977491	271.9384322	296.9973295	288.813414	189.5968547
Mindy1	190.9256494	179.4686841	186.8802001	175.2182461	188.321831	186.0920655	189.8286846	223.5793481	178.6146972	176.829048	209.6072138	184.69141	226.8465078	218.7770791	161.325643	527.1445679	491.3581695	503.1769515	632.2842345	521.5417457	466.3784289	540.0145953	555.0023314	578.4922404	613.5264923	579.0327142	546.0169913	579.5994548	495.918219	516.5555509	531.7368696	496.7914533	609.5842302	587.9537485	567.0004236	540.582733	529.4113519	582.7075123	562.5470318	115.7884379	94.5792853	104.9220288	109.6691757	116.912636	79.57894908	90.21596457	95.04592419	95.43184686	546.7142739	123.9161448	94.90799587	103.0431598	91.70983155	96.08093938	102.6566675	101.2961354	112.0950017	131.6375041	83.93827776	108.475656	94.61576941	89.97804562	110.2081196	113.2625517	92.56118888	82.39334605	108.8449395	109.5507826	77.72550534	69.53734475	91.74290282	76.37187099	82.1661812	99.03691044	99.44160355	97.48021362	111.6471969	95.86755871	136.9316396	115.9255328	98.20766158	127.473828	48.91379551
